w_min,w_max,type,x,m,y,mean_error_y_est,analysis,ymetric
99,100,Optimal,1,-,95.22640841864288,-,altstrobes-analysis,Entropy
99,100,Optimal,2,-,95.22640841864288,-,altstrobes-analysis,Entropy
99,100,Optimal,3,-,95.22640841864288,-,altstrobes-analysis,Entropy
99,100,Optimal,4,-,95.22640841864288,-,altstrobes-analysis,Entropy
99,100,Optimal,5,-,95.22640841864288,-,altstrobes-analysis,Entropy
99,100,Optimal,6,-,95.22640841864288,-,altstrobes-analysis,Entropy
99,100,Optimal,7,-,95.22640841864288,-,altstrobes-analysis,Entropy
99,100,Optimal,8,-,95.22640841864288,-,altstrobes-analysis,Entropy
99,100,Optimal,9,-,95.22640841864288,-,altstrobes-analysis,Entropy
99,100,Optimal,10,-,95.22640841864288,-,altstrobes-analysis,Entropy
99,100,Optimal,11,-,95.22640841864288,-,altstrobes-analysis,Entropy
99,100,Optimal,12,-,95.22640841864288,-,altstrobes-analysis,Entropy
99,100,Optimal,13,-,95.22640841864288,-,altstrobes-analysis,Entropy
99,100,Optimal,14,-,95.22640841864288,-,altstrobes-analysis,Entropy
99,100,Optimal,15,-,95.22640841864288,-,altstrobes-analysis,Entropy
99,100,Optimal,16,-,95.22640841864288,-,altstrobes-analysis,Entropy
99,100,Optimal,17,-,95.22640841864288,-,altstrobes-analysis,Entropy
99,100,Optimal,18,-,95.22640841864288,-,altstrobes-analysis,Entropy
99,100,Optimal,19,-,95.22640841864288,-,altstrobes-analysis,Entropy
99,100,Optimal,20,-,95.22640841864288,-,altstrobes-analysis,Entropy
99,100,Optimal,21,-,95.22640841864288,-,altstrobes-analysis,Entropy
99,100,Optimal,22,-,95.22640841864288,-,altstrobes-analysis,Entropy
99,100,Optimal,23,-,95.22640841864288,-,altstrobes-analysis,Entropy
99,100,Optimal,24,-,95.22640841864288,-,altstrobes-analysis,Entropy
99,100,Optimal,25,-,95.22640841864288,-,altstrobes-analysis,Entropy
99,100,Optimal,26,-,95.22640841864288,-,altstrobes-analysis,Entropy
99,100,Optimal,27,-,95.22640841864288,-,altstrobes-analysis,Entropy
99,100,Optimal,28,-,95.22640841864288,-,altstrobes-analysis,Entropy
99,100,Optimal,29,-,95.22640841864288,-,altstrobes-analysis,Entropy
99,100,Optimal,30,-,95.22640841864288,-,altstrobes-analysis,Entropy
99,100,k-mers,30,-,21.589239838262607,-,altstrobes-analysis,Entropy
99,100,altstrobes,1,-,27.492824247181492,-,altstrobes-analysis,Entropy
99,100,altstrobes,2,-,30.871788590570176,-,altstrobes-analysis,Entropy
99,100,altstrobes,3,-,33.11267263311835,-,altstrobes-analysis,Entropy
99,100,altstrobes,4,-,34.571715683797,-,altstrobes-analysis,Entropy
99,100,altstrobes,5,-,35.444196001570766,-,altstrobes-analysis,Entropy
99,100,altstrobes,6,-,35.86232554951802,-,altstrobes-analysis,Entropy
99,100,altstrobes,7,-,35.92661826930056,-,altstrobes-analysis,Entropy
99,100,altstrobes,8,-,35.719575186147566,-,altstrobes-analysis,Entropy
99,100,altstrobes,9,-,35.312889456539196,-,altstrobes-analysis,Entropy
99,100,altstrobes,10,-,34.771865496007074,-,altstrobes-analysis,Entropy
99,100,altstrobes,11,-,34.158616282631115,-,altstrobes-analysis,Entropy
99,100,altstrobes,12,-,33.53494579117175,-,altstrobes-analysis,Entropy
99,100,altstrobes,13,-,32.96585926911099,-,altstrobes-analysis,Entropy
99,100,altstrobes,14,-,32.52582524835006,-,altstrobes-analysis,Entropy
99,100,randstrobes,15,-,32.31819131604989,-,altstrobes-analysis,Entropy
99,100,k-mers,0.0,-,21.589239838262607,-,mixedstrobes-analysis,Entropy
99,100,mixedstrobes,0.1,-,26.34701851149596,-,mixedstrobes-analysis,Entropy
99,100,mixedstrobes,0.2,-,29.398153945432774,-,mixedstrobes-analysis,Entropy
99,100,mixedstrobes,0.3,-,31.670552136286698,-,mixedstrobes-analysis,Entropy
99,100,mixedstrobes,0.4,-,33.353107484388055,-,mixedstrobes-analysis,Entropy
99,100,mixedstrobes,0.5,-,34.525658862504564,-,mixedstrobes-analysis,Entropy
99,100,mixedstrobes,0.6,-,35.22222263646917,-,mixedstrobes-analysis,Entropy
99,100,mixedstrobes,0.7,-,35.446265015242304,-,mixedstrobes-analysis,Entropy
99,100,mixedstrobes,0.8,-,35.167772333123565,-,mixedstrobes-analysis,Entropy
99,100,mixedstrobes,0.9,-,34.29121205677468,-,mixedstrobes-analysis,Entropy
99,100,randstrobes,1.0,-,32.318191316049905,-,mixedstrobes-analysis,Entropy
99,100,k-mers,30,60,23.033499999999997,-,altstrobes-analysis,p_match
99,100,altstrobes,1,60,23.918200000000006,-,altstrobes-analysis,p_match
99,100,altstrobes,2,60,20.56489999999999,-,altstrobes-analysis,p_match
99,100,altstrobes,3,60,16.213200000000004,-,altstrobes-analysis,p_match
99,100,altstrobes,4,60,14.833799999999995,-,altstrobes-analysis,p_match
99,100,altstrobes,5,60,14.375200000000003,-,altstrobes-analysis,p_match
99,100,altstrobes,6,60,14.1365,-,altstrobes-analysis,p_match
99,100,altstrobes,7,60,13.959900000000003,-,altstrobes-analysis,p_match
99,100,altstrobes,8,60,13.822599999999996,-,altstrobes-analysis,p_match
99,100,altstrobes,9,60,13.644199999999994,-,altstrobes-analysis,p_match
99,100,altstrobes,10,60,13.4326,-,altstrobes-analysis,p_match
99,100,altstrobes,11,60,13.194399999999996,-,altstrobes-analysis,p_match
99,100,altstrobes,12,60,12.913299999999996,-,altstrobes-analysis,p_match
99,100,altstrobes,13,60,12.609199999999996,-,altstrobes-analysis,p_match
99,100,altstrobes,14,60,12.321299999999995,-,altstrobes-analysis,p_match
99,100,randstrobes,15,60,12.277200000000002,-,altstrobes-analysis,p_match
99,100,k-mers,0.0,60,23.033499999999997,-,mixedstrobes-analysis,p_match
99,100,mixed-randstrobes,0.1,60,23.426000000000005,-,mixedstrobes-analysis,p_match
99,100,mixed-randstrobes,0.2,60,23.604999999999997,-,mixedstrobes-analysis,p_match
99,100,mixed-randstrobes,0.3,60,23.663499999999996,-,mixedstrobes-analysis,p_match
99,100,mixed-randstrobes,0.4,60,23.61349999999999,-,mixedstrobes-analysis,p_match
99,100,mixed-randstrobes,0.5,60,23.48330000000001,-,mixedstrobes-analysis,p_match
99,100,mixed-randstrobes,0.6,60,23.215800000000005,-,mixedstrobes-analysis,p_match
99,100,mixed-randstrobes,0.7,60,22.797499999999985,-,mixedstrobes-analysis,p_match
