w_min,w_max,type,x,m,y,mean_error_y_est,analysis,ymetric
16,200,k-mers,30,-,0,-,altstrobes-analysis,Entropy
16,200,altstrobes,1,-,8.83965285675327,-,altstrobes-analysis,Entropy
16,200,altstrobes,2,-,15.919492145874143,-,altstrobes-analysis,Entropy
16,200,altstrobes,3,-,21.935779038125197,-,altstrobes-analysis,Entropy
16,200,altstrobes,4,-,27.059840436180238,-,altstrobes-analysis,Entropy
16,200,altstrobes,5,-,31.38112291012768,-,altstrobes-analysis,Entropy
16,200,altstrobes,6,-,34.956604601998436,-,altstrobes-analysis,Entropy
16,200,altstrobes,7,-,37.82652208598235,-,altstrobes-analysis,Entropy
16,200,altstrobes,8,-,40.02112932879623,-,altstrobes-analysis,Entropy
16,200,altstrobes,9,-,41.56413066552929,-,altstrobes-analysis,Entropy
16,200,altstrobes,10,-,42.47462018956637,-,altstrobes-analysis,Entropy
16,200,altstrobes,11,-,42.76825493179322,-,altstrobes-analysis,Entropy
16,200,altstrobes,12,-,42.4579879069591,-,altstrobes-analysis,Entropy
16,200,altstrobes,13,-,41.554510691959926,-,altstrobes-analysis,Entropy
16,200,altstrobes,14,-,40.06644502834896,-,altstrobes-analysis,Entropy
16,200,randstrobes,15,-,38.00013955924218,-,altstrobes-analysis,Entropy
16,200,k-mers,0.0,-,0,-,mixedstrobes-analysis,Entropy
16,200,mixedstrobes,0.1,-,9.450533651389865,-,mixedstrobes-analysis,Entropy
16,200,mixedstrobes,0.2,-,15.91264273982771,-,mixedstrobes-analysis,Entropy
16,200,mixedstrobes,0.3,-,21.160090511766303,-,mixedstrobes-analysis,Entropy
16,200,mixedstrobes,0.4,-,25.55601235497721,-,mixedstrobes-analysis,Entropy
16,200,mixedstrobes,0.5,-,29.25887847194591,-,mixedstrobes-analysis,Entropy
16,200,mixedstrobes,0.6,-,32.3448316200909,-,mixedstrobes-analysis,Entropy
16,200,mixedstrobes,0.7,-,34.840061338748654,-,mixedstrobes-analysis,Entropy
16,200,mixedstrobes,0.8,-,36.72369120103214,-,mixedstrobes-analysis,Entropy
16,200,mixedstrobes,0.9,-,37.898651312815524,-,mixedstrobes-analysis,Entropy
16,200,randstrobes,1.0,-,38.00013955924218,-,mixedstrobes-analysis,Entropy
16,200,continous altstrobes,1,-,40.84231400194476,-,multistrobes-analysis,Entropy
16,200,continous altstrobes,2,-,42.07636244247214,-,multistrobes-analysis,Entropy
16,200,continous altstrobes,3,-,43.07876240731011,-,multistrobes-analysis,Entropy
16,200,continous altstrobes,4,-,43.85552286283494,-,multistrobes-analysis,Entropy
16,200,continous altstrobes,5,-,44.411115898699805,-,multistrobes-analysis,Entropy
16,200,continous altstrobes,6,-,44.74902560700454,-,multistrobes-analysis,Entropy
16,200,continous altstrobes,7,-,44.8719825912834,-,multistrobes-analysis,Entropy
